"genus"	"species"	"latitude"	"longitude"	"source"
"Serrasalmus"	"Serrasalmus spilopleura"	-21.844444	-48.488889	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-21.845833	-48.488889	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.113889	-49.725833	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.070556	-49.810556	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.070556	-49.810556	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.113889	-49.725833	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.062222	-49.879722	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-23.071389	-49.855833	"gbif"
"Serrasalmus"	""	-19.741667	-40.010833	"gbif"
"Serrasalmus"	"Serrasalmus gibbus"	-13.673333	-51.474444	"gbif"
"Serrasalmus"	"Serrasalmus gibbus"	-13.673333	-51.474444	"gbif"
"Myleus"	"Myleus micans"	-14.976667	-44.445	"gbif"
"Serrasalmus"	""	-25.388611	-57.269722	"gbif"
"Myloplus"	"Myloplus torquatus"	-14.533611	-49.029722	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-13.828889	-48.306667	"gbif"
"Metynnis"	""	-15.498611	-52.202222	"gbif"
"Pygocentrus"	""	-15.498611	-52.202222	"gbif"
"Myleus"	""	-15.498611	-52.202222	"gbif"
"Myleus"	""	-14.316389	-52.168611	"gbif"
"Pygocentrus"	""	-14.316389	-52.168611	"gbif"
"Myleus"	""	-14.669167	-52.353333	"gbif"
"Myleus"	""	-13.578333	-51.928889	"gbif"
"Metynnis"	""	-13.224444	-51.931111	"gbif"
"Myleus"	""	-12.910278	-51.964167	"gbif"
"Serrasalmus"	""	-14.669167	-52.353333	"gbif"
"Myleus"	""	-13.224444	-51.931111	"gbif"
"Myleus"	""	-13.224444	-51.931111	"gbif"
"Myleus"	""	-12.9525	-51.851944	"gbif"
"Myleus"	""	-12.9525	-51.851944	"gbif"
"Metynnis"	""	-12.848333	-52.123333	"gbif"
"Myleus"	""	-12.248333	-51.7125	"gbif"
"Myleus"	""	-12.848333	-52.123333	"gbif"
"Serrasalmus"	""	-11.981389	-51.678611	"gbif"
"Myleus"	""	-11.678333	-51.482778	"gbif"
"Metynnis"	"Metynnis argenteus"	-11.828611	-51.635833	"gbif"
"Myleus"	""	-11.828611	-51.635833	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-11.673056	-51.400556	"gbif"
"Myleus"	""	-10.863889	-52.513056	"gbif"
"Myleus"	""	-10.844167	-52.701667	"gbif"
"Myleus"	""	-10.005833	-55.736667	"gbif"
"Myleus"	""	-10.538889	-53.761111	"gbif"
"Myleus"	""	-10.334444	-54.689167	"gbif"
"Myleus"	""	-10.524167	-55.226111	"gbif"
"Myleus"	""	-10.26	-55.462222	"gbif"
"Serrasalmus"	""	-9.952222	-55.874167	"gbif"
"Metynnis"	"Metynnis maculatus"	-10.285278	-36.383056	"gbif"
"Serrasalmus"	""	-27.130833	-57.445833	"gbif"
"Serrasalmus"	""	-10.2375	-55.8075	"gbif"
"Myleus"	""	-10.2375	-55.8075	"gbif"
"Metynnis"	""	-10.603611	-55.706667	"gbif"
"Myleus"	""	-11.530833	-57.418889	"gbif"
"Myleus"	""	-10.800278	-55.225278	"gbif"
"Serrasalmus"	""	-10.800278	-55.225278	"gbif"
"Metynnis"	""	-11.588333	-55.427222	"gbif"
"Myleus"	""	-11.588333	-55.427222	"gbif"
"Metynnis"	""	-11.668889	-55.651111	"gbif"
"Myleus"	""	-11.695556	-57.111667	"gbif"
"Metynnis"	"Metynnis maculatus"	-11.878611	-56.561944	"gbif"
"Tometes"	""	-13.190278	-56.890278	"gbif"
"Metynnis"	"Metynnis maculatus"	-11.084444	-43.122222	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-14.329444	-39.307222	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-11.084444	-43.122222	"gbif"
"Metynnis"	"Metynnis maculatus"	-12.749722	-38.168056	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-11.092222	-43.138889	"gbif"
"Metynnis"	"Metynnis maculatus"	-11.092222	-43.138889	"gbif"
"Metynnis"	"Metynnis maculatus"	-10.803611	-42.843889	"gbif"
"Myleus"	""	-10.706667	-42.888056	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-13.868889	-40.113333	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-12.936389	-41.065833	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-12.501111	-41.207222	"gbif"
"Serrasalmus"	"Serrasalmus brandtii"	-12.760833	-41.291944	"gbif"
"Myleus"	""	-16.436389	-51.784722	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-15.6725	-55.943611	"gbif"
"Metynnis"	"Metynnis mola"	-15.6725	-55.943611	"gbif"
"Mylossoma"	""	-16.623889	-54.439444	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-17.909722	-47.679167	"gbif"
"Myleus"	""	-17.909722	-47.679167	"gbif"
"Myleus"	""	-18.068056	-47.673889	"gbif"
"Myleus"	""	-1.899167	-59.478333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Myleus"	""	-13.816667	-48.283333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Myleus"	""	-13.816667	-48.283333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.816667	-48.283333	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-13.816667	-48.283333	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-13.816667	-48.283333	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-13.816667	-48.283333	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.652222	-48.150833	"gbif"
"Myleus"	""	-13.652222	-48.150833	"gbif"
"Myleus"	""	-14.134444	-48.752778	"gbif"
"Myleus"	""	-14.134444	-48.752778	"gbif"
"Myleus"	""	-14.134444	-48.752778	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-13.977778	-48.260278	"gbif"
"Myleus"	""	-13.95	-48.3	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-13.977778	-48.260278	"gbif"
"Myleus"	"Myleus pacu"	-14.015556	-48.752778	"gbif"
"Serrasalmus"	""	-14.015556	-48.752778	"gbif"
"Myleus"	"Myleus pacu"	-13.977778	-48.260278	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-14.015556	-48.752778	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.977778	-48.260278	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-13.977778	-48.260278	"gbif"
"Serrasalmus"	""	-14.134444	-48.752778	"gbif"
"Myleus"	"Myleus pacu"	-14.015556	-48.752778	"gbif"
"Myleus"	"Myleus pacu"	-13.977778	-48.260278	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-14.015556	-48.752778	"gbif"
"Myleus"	""	-13.95	-48.3	"gbif"
"Myleus"	""	-13.95	-48.3	"gbif"
"Myleus"	""	-13.95	-48.3	"gbif"
"Myleus"	""	-13.95	-48.3	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.95	-48.3	"gbif"
"Myleus"	""	-13.95	-48.3	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-13.95	-48.3	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.95	-48.3	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.95	-48.3	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.95	-48.3	"gbif"
"Myleus"	""	-13.95	-48.3	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.95	-48.3	"gbif"
"Metynnis"	"Metynnis maculatus"	-14.535556	-49.029722	"gbif"
"Mylesinus"	"Mylesinus schomburgkii"	-14.266667	-48.583333	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-15.428056	-47.299167	"gbif"
"Myleus"	""	-13.618611	-48.117778	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.58	-48.224167	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.618611	-48.117778	"gbif"
"Myleus"	"Myleus pacu"	-13.618611	-48.117778	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.618611	-48.117778	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.618611	-48.117778	"gbif"
"Myloplus"	"Myloplus rubripinnis"	-13.833333	-48.316667	"gbif"
"Serrasalmus"	"Serrasalmus gibbus"	-13.833333	-48.316667	"gbif"
"Myloplus"	""	-14.3	-48.125	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	-14.05	-48.791667	"gbif"
"Myleus"	"Myleus pacu"	-14.3	-48.125	"gbif"
"Myleus"	""	-14.383333	-48.2	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-14.466667	-48.75	"gbif"
"Utiaritichthys"	""	-14.525	-48.95	"gbif"
"Utiaritichthys"	""	-14.383333	-48.2	"gbif"
"Myloplus"	""	-14.466667	-48.75	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-13.983333	-48.366667	"gbif"
"Serrasalmus"	""	-14.5	-49.15	"gbif"
"Myleus"	"Myleus setiger"	-13.816667	-48.283333	"gbif"
"Myleus"	"Myleus setiger"	-13.816667	-48.283333	"gbif"
"Myleus"	""	-13.816667	-48.283333	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.816667	-48.283333	"gbif"
"Mylesinus"	"Mylesinus paucisquamatus"	-13.816667	-48.283333	"gbif"
"Myleus"	""	-13.816667	-48.283333	"gbif"
"Serrasalmus"	""	-12.213333	-53.601389	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-34.283333	-58.7	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-14.233334	-66.683334	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-14.233334	-66.683334	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	-14.233333	-66.683333	"gbif"
"Serrasalmus"	""	-12.213333	-53.601389	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-14.233333	-66.683333	"gbif"
"Serrasalmus"	"Serrasalmus spilopleura"	-14.233334	-66.683334	"gbif"
"Myleus"	""	-12.213333	-53.601389	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-5.628333	-63.183333	"gbif"
"Metynnis"	"Metynnis mola"	-27.316667	-58.566667	"gbif"
"Metynnis"	"Metynnis lippincottianus"	-8.9675	-48.174722	"gbif"
"Metynnis"	"Metynnis maculatus"	-14.233334	-66.683334	"gbif"
"Metynnis"	"Metynnis luna"	-14.233334	-66.683334	"gbif"
"Catoprion"	"Catoprion mento"	-14.233333	-66.683333	"gbif"
"Catoprion"	"Catoprion mento"	-14.233333	-66.683333	"gbif"
"Colossoma"	"Colossoma macropomum"	5.073222	-76.683611	"gbif"
"Pristobrycon"	"Pristobrycon aureus"	5.95805	-58.568361	"gbif"
"Pristobrycon"	"Pristobrycon calmoni"	6.696678	-58.25615	"gbif"
"Metynnis"	"Metynnis hypsauchen"	5.95805	-58.568361	"gbif"
"Pygocentrus"	"Pygocentrus piraya"	3.294876	-59.349114	"gbif"
"Pygopristis"	"Pygopristis denticulata"	5.95805	-58.568361	"gbif"
"Mylossoma"	"Mylossoma aureum"	-3.26723	-72.91865	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	6.55175	-70.735528	"gbif"
"Serrasalmus"	"Serrasalmus medinai"	6.580417	-70.820917	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	6.580417	-70.820917	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	6.507222	-70.754139	"gbif"
"Myloplus"	"Myloplus rubripinnis"	6.507222	-70.754139	"gbif"
"Metynnis"	"Metynnis lippincottianus"	6.571667	-70.772139	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	6.604222	-70.722639	"gbif"
"Serrasalmus"	"Serrasalmus medinai"	6.507222	-70.754139	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	6.518056	-71.129222	"gbif"
"Serrasalmus"	"Serrasalmus medinai"	6.55175	-70.735528	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	6.571667	-70.772139	"gbif"
"Serrasalmus"	"Serrasalmus medinai"	6.571667	-70.772139	"gbif"
"Pygocentrus"	"Pygocentrus cariba"	6.666667	-70.5	"gbif"
"Mylossoma"	"Mylossoma aureum"	6.666667	-70.5	"gbif"
"Pygopristis"	"Pygopristis denticulata"	4.383333	-72.066667	"gbif"
"Metynnis"	""	4.383333	-72.066667	"gbif"
"Metynnis"	"Metynnis argenteus"	4.383333	-72.666667	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	4.383333	-72.066667	"gbif"
"Serrasalmus"	"Serrasalmus irritans"	4.314167	-72.0825	"gbif"
"Serrasalmus"	""	-4.215278	-69.940556	"gbif"
"Pygopristis"	"Pygopristis denticulata"	3.466667	-73.666667	"gbif"
"Pristobrycon"	""	3.466667	-73.666667	"gbif"
"Pristobrycon"	"Pristobrycon maculipinnis"	2.8	-64.9	"gbif"
"Tometes"	"Tometes trilobatus"	4.93333	-52.33333	"gbif"
"Tometes"	"Tometes lebaili"	3.30178	-54.08169	"gbif"
"Serrasalmus"	"Serrasalmus gouldingi"	-2.83333	-61	"gbif"
"Utiaritichthys"	"Utiaritichthys longidorsalis"	-9.16667	-60.66667	"gbif"
"Acnodon"	"Acnodon senai"	-0.59583	-52.63889	"gbif"
"Tometes"	"Tometes trilobatus"	4.93333	-52.33333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	4.93333	-52.33333	"gbif"
"Utiaritichthys"	"Utiaritichthys sennaebragai"	-13	-58.25	"gbif"
"Serrasalmus"	""	6.354267	-58.2411	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-2.891667	-58.358333	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	5.06157	-54.42236	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	5.15225	-57.1834	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.14439	-57.3007	"gbif"
"Myloplus"	"Myloplus rubripinnis"	5.06157	-54.42236	"gbif"
"Serrasalmus"	""	5.06157	-54.42236	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.98538	-54.4348	"gbif"
"Acnodon"	"Acnodon oligacanthus"	4.65192	-54.43463	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.94827	-54.44403	"gbif"
"Acnodon"	"Acnodon oligacanthus"	4.65347	-54.4348	"gbif"
"Myloplus"	"Myloplus ternetzi"	4.94827	-54.44403	"gbif"
"Acnodon"	"Acnodon oligacanthus"	4.65385	-54.43175	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	6.1432	-60.061883	"gbif"
"Myloplus"	"Myloplus rubripinnis"	6.1432	-60.061883	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	6.1432	-60.061883	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	6.1432	-60.061883	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	6.222067	-60.151133	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	6.22207	-60.151133	"gbif"
"Myleus"	""	6.22207	-60.151133	"gbif"
"Myloplus"	"Myloplus asterias"	4.15648	-58.23227	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	4.15648	-58.23227	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.15648	-58.23227	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	4.15648	-58.23227	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.15648	-58.23227	"gbif"
"Pygopristis"	"Pygopristis denticulata"	2.835967	-59.990433	"gbif"
"Myleus"	""	2.835967	-59.990433	"gbif"
"Myloplus"	"Myloplus rubripinnis"	2.8357	-59.99055	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	2.8749	-59.830617	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	2.8357	-59.99055	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	2.895317	-59.85565	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	2.895317	-59.85565	"gbif"
"Catoprion"	"Catoprion mento"	-2.51456	-54.9829	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-4.91221	-73.738867	"gbif"
"Myloplus"	"Myloplus rubripinnis"	4.21879	-66.42375	"gbif"
"Myleus"	"Myleus setiger"	5.34648	-66.03328	"gbif"
"Myloplus"	"Myloplus schomburgkii"	4.21879	-66.42375	"gbif"
"Serrasalmus"	"Serrasalmus marginatus"	-20.5	-46.366667	"gbif"
"Myleus"	"Myleus setiger"	5.34769	-66.02341	"gbif"
"Myloplus"	"Myloplus rubripinnis"	4.02372	-66.97726	"gbif"
"Myloplus"	"Myloplus schomburgkii"	-3.710713	-73.233832	"gbif"
"Serrasalmus"	""	4.90938	-58.24044	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.90938	-58.24044	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	4.965582	-58.24321	"gbif"
"Myleus"	""	5.15107	-58.19616	"gbif"
"Serrasalmus"	""	5.23826	-58.09495	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.965582	-58.24321	"gbif"
"Myloplus"	"Myloplus rubripinnis"	4.965582	-58.24321	"gbif"
"Myloplus"	"Myloplus rubripinnis"	5.22667	-58.12499	"gbif"
"Serrasalmus"	""	5.22667	-58.12499	"gbif"
"Myleus"	""	4.9068	-58.24471	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	4.9068	-58.24471	"gbif"
"Serrasalmus"	""	4.9109	-58.23797	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	5.22667	-58.12499	"gbif"
"Serrasalmus"	""	4.9068	-58.24471	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.9109	-58.23797	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.9109	-58.23797	"gbif"
"Myloplus"	"Myloplus rubripinnis"	4.9109	-58.23797	"gbif"
"Myleus"	""	4.965582	-58.24321	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	4.9109	-58.23797	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.965582	-58.24321	"gbif"
"Myloplus"	"Myloplus schomburgkii"	4.02372	-66.97726	"gbif"
"Myloplus"	"Myloplus rubripinnis"	5.20952	-67.80954	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.9068	-58.24471	"gbif"
"Myloplus"	"Myloplus rubripinnis"	4.18673	-58.221444	"gbif"
"Myloplus"	"Myloplus rubripinnis"	4.90938	-58.24044	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.90938	-58.24044	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.23908	-58.09165	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.9068	-58.24471	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.24844	-58.08754	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	6.3612	-58.693	"gbif"
"Myloplus"	"Myloplus rubripinnis"	5.07204	-58.25548	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	5.07204	-58.25548	"gbif"
"Serrasalmus"	""	4.90938	-58.24044	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	6.40646	-58.59809	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	4.18673	-58.221444	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	5.17456	-58.16336	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	5.17456	-58.16336	"gbif"
"Metynnis"	"Metynnis argenteus"	5.17456	-58.16336	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.07204	-58.25548	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	5.17152	-58.16483	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	5.52072	-57.92586	"gbif"
"Serrasalmus"	""	5.52072	-57.92586	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	5.07204	-58.25548	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.52072	-57.92586	"gbif"
"Metynnis"	"Metynnis hypsauchen"	5.52072	-57.92586	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	5.17152	-58.16483	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.85843	-58.24087	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	4.85843	-58.24087	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	5.16651	-58.16533	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.85843	-58.24087	"gbif"
"Myleus"	""	5.13461	-58.21568	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	5.16651	-58.16533	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	5.16997	-58.16403	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	4.9068	-58.24471	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	5.15107	-58.19616	"gbif"
"Myloplus"	"Myloplus rubripinnis"	5.5546	-57.8928	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.5546	-57.8928	"gbif"
"Pygopristis"	"Pygopristis denticulata"	3.666279	-59.542164	"gbif"
"Catoprion"	"Catoprion mento"	3.613424	-59.676083	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	3.664589	-59.342743	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	3.694984	-59.323067	"gbif"
"Pygopristis"	"Pygopristis denticulata"	3.78053	-59.34951	"gbif"
"Myloplus"	"Myloplus rubripinnis"	2.831672	-59.528103	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	3.57619	-59.3435	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	3.621476	-59.674847	"gbif"
"Pygopristis"	"Pygopristis denticulata"	3.613424	-59.676083	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	3.6964	-59.30792	"gbif"
"Pygopristis"	"Pygopristis denticulata"	3.621476	-59.674847	"gbif"
"Catoprion"	"Catoprion mento"	3.44202	-59.745735	"gbif"
"Metynnis"	""	3.621476	-59.674847	"gbif"
"Myloplus"	"Myloplus rhomboidalis"	3.697238	-59.325138	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	3.44202	-59.745735	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	3.69786	-59.30597	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	2.831672	-59.528103	"gbif"
"Pygopristis"	"Pygopristis denticulata"	3.44202	-59.745735	"gbif"
"Metynnis"	"Metynnis argenteus"	3.039442	-59.761562	"gbif"
"Catoprion"	"Catoprion mento"	3.78053	-59.34951	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	3.869537	-59.433781	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	3.57619	-59.3435	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	3.039442	-59.761562	"gbif"
"Myloplus"	"Myloplus rubripinnis"	3.621476	-59.674847	"gbif"
"Metynnis"	"Metynnis argenteus"	3.621476	-59.674847	"gbif"
"Metynnis"	"Metynnis lippincottianus"	3.621476	-59.674847	"gbif"
"Metynnis"	"Metynnis luna"	3.621476	-59.674847	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	3.57619	-59.3435	"gbif"
"Metynnis"	""	3.666279	-59.542164	"gbif"
"Metynnis"	""	3.666279	-59.542164	"gbif"
"Metynnis"	""	3.65392	-59.528603	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	3.663066	-59.340984	"gbif"
"Metynnis"	""	3.666279	-59.542164	"gbif"
"Pygopristis"	"Pygopristis denticulata"	3.621707	-59.674278	"gbif"
"Myleus"	""	3.6964	-59.30792	"gbif"
"Catoprion"	"Catoprion mento"	3.621476	-59.674847	"gbif"
"Catoprion"	"Catoprion mento"	3.666279	-59.542164	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	3.621476	-59.674847	"gbif"
"Myleus"	""	3.57619	-59.3435	"gbif"
"Serrasalmus"	"Serrasalmus eigenmanni"	3.65392	-59.528603	"gbif"
"Metynnis"	""	3.663066	-59.340984	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	2.831672	-59.528103	"gbif"
"Catoprion"	"Catoprion mento"	3.65392	-59.528603	"gbif"
"Metynnis"	""	3.65392	-59.528603	"gbif"
"Pygopristis"	"Pygopristis denticulata"	3.654322	-59.368053	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.760833	-59.4525	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.79917	-59.45667	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.8031	-59.46219	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.753056	-59.458889	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	6.33996	-59.916919	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.753611	-59.438333	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.75568	-59.45598	"gbif"
"Serrasalmus"	""	-11.887498	-71.408655	"gbif"
"Serrasalmus"	""	-11.943238	-71.295071	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	-11.943238	-71.295071	"gbif"
"Serrasalmus"	""	-12.120668	-71.087427	"gbif"
"Serrasalmus"	""	-11.945044	-71.330562	"gbif"
"Metynnis"	"Metynnis hypsauchen"	6.589722	-67.24	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	4.90117	-56.95567	"gbif"
"Myloplus"	"Myloplus rubripinnis"	5.75611	-59.45639	"gbif"
"Myloplus"	""	5.72333	-59.60805	"gbif"
"Myleus"	"Myleus pacu"	5.79917	-59.45667	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.79917	-59.45667	"gbif"
"Myloplus"	"Myloplus rubripinnis"	5.74333	-59.61944	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.75	-59.61667	"gbif"
"Myloplus"	""	5.76778	-59.6025	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.81389	-59.44167	"gbif"
"Myloplus"	""	5.80194	-59.45667	"gbif"
"Serrasalmus"	"Serrasalmus rhombeus"	5.754722	-59.457778	"gbif"
"Myloplus"	"Myloplus rubripinnis"	5.79917	-59.45667	"gbif"
"Myloplus"	"Myloplus rubripinnis"	6.34942	-58.70485	"gbif"
"Myloplus"	"Myloplus rubripinnis"	5.80008	-59.45667	"gbif"
"Serrasalmus"	""	-11.943238	-71.295071	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-25.266667	-57.666667	"gbif"
"Serrasalmus"	""	-11.99685	-71.221188	"gbif"
"Pygopristis"	"Pygopristis denticulata"	7.65	-58.933333	"gbif"
"Pygopristis"	"Pygopristis denticulata"	7.65	-58.933333	"gbif"
